"Time","input"
0.498,0
0.5,0
0.502,0
0.504,0
0.506,0
0.508,0
0.51,0
0.512,0
0.514,0
0.516,0
0.518,0
0.52,0
0.522,0
0.524,0
0.526,0
0.528,0
0.53,0
0.532,0
0.534,0
0.536,0
0.538,0
0.54,0
0.542,0
0.544,0
0.546,0
0.548,0
0.55,0
0.552,0
0.554,0
0.556,0
0.558,0
0.56,0
0.562,0
0.564,0
0.566,0
0.568,0
0.57,0
0.572,0
0.574,0
0.576,0
0.578,0
0.58,0
0.582,0
0.584,0
0.586,0
0.588,0
0.59,0
0.592,0
0.594,0
0.596,0
0.598,0
0.6,0
0.602,0
0.604,0
0.606,0
0.608,0
0.61,0
0.612,0
0.614,0
0.616,0
0.618,0
0.62,0
0.622,0
0.624,0
0.626,0
0.628,0
0.63,0
0.632,0
0.634,0
0.636,0
0.638,0
0.64,0
0.642,0
0.644,0
0.646,0
0.648,0
0.65,0
0.652,0
0.654,0
0.656,0
0.658,0
0.66,0
0.662,0
0.664,0
0.666,0
0.668,0
0.67,0
0.672,0
0.674,0
0.676,0
0.678,0
0.68,0
0.682,0
0.684,0
0.686,0
0.688,0
0.69,0
0.692,0
0.694,0
0.696,0
0.698,0
0.7,0
0.702,0
0.704,0
0.706,0
0.708,0
0.71,0
0.712,0
0.714,0
0.716,0
0.718,0
0.72,0
0.722,0
0.724,0
0.726,0
0.728,0
0.73,0
0.732,0
0.734,0
0.736,0
0.738,0
0.74,0
0.742,0
0.744,0
0.746,0
0.748,0
0.75,0
0.752,0
0.754,0
0.756,0
0.758,0
0.76,0
0.762,0
0.764,0
0.766,0
0.768,0
0.77,0
0.772,0
0.774,0
0.776,0
0.778,0
0.78,0
0.782,0
0.784,0
0.786,0
0.788,0
0.79,0
0.792,0
0.794,0
0.796,0
0.798,0
0.8,0
0.802,0
0.804,0
0.806,0
0.808,0
0.81,0
0.812,0
0.814,0
0.816,0
0.818,0
0.82,0
0.822,0
0.824,0
0.826,0
0.828,0
0.83,0
0.832,0
0.834,0
0.836,0
0.838,0
0.84,0
0.842,0
0.844,0
0.846,0
0.848,0
0.85,0
0.852,0
0.854,0
0.856,0
0.858,0
0.86,0
0.862,0
0.864,0
0.866,0
0.868,0
0.87,0
0.872,0
0.874,0
0.876,0
0.878,0
0.88,0
0.882,0
0.884,0
0.886,0
0.888,0
0.89,0
0.892,0
0.894,0
0.896,0
0.898,0
0.9,0
0.902,0
0.904,0
0.906,0
0.908,0
0.91,0
0.912,0
0.914,0
0.916,0
0.918,0
0.92,0
0.922,0
0.924,0
0.926,0
0.928,0
0.93,0
0.932,0
0.934,0
0.936,0
0.938,0
0.94,0
0.942,0
0.944,0
0.946,0
0.948,0
0.95,0
0.952,0
0.954,0
0.956,0
0.958,0
0.96,0
0.962,0
0.964,0
0.966,0
0.968,0
0.97,0
0.972,0
0.974,0
0.976,0
0.978,0
0.98,0
0.982,0
0.984,0
0.986,0
0.988,0
0.99,0
0.992,0
0.994,0
0.996,0
0.998,0
1,0.2
1.002,0.2
1.004,0.2
1.006,0.2
1.008,0.2
1.01,0.2
1.012,0.2
1.014,0.2
1.016,0.2
1.018,0.2
1.02,0.2
1.022,0.2
1.024,0.2
1.026,0.2
1.028,0.2
1.03,0.2
1.032,0.2
1.034,0.2
1.036,0.2
1.038,0.2
1.04,0.2
1.042,0.2
1.044,0.2
1.046,0.2
1.048,0.2
1.05,0.2
1.052,0.2
1.054,0.2
1.056,0.2
1.058,0.2
1.06,0.2
1.062,0.2
1.064,0.2
1.066,0.2
1.068,0.2
1.07,0.2
1.072,0.2
1.074,0.2
1.076,0.2
1.078,0.2
1.08,0.2
1.082,0.2
1.084,0.2
1.086,0.2
1.088,0.2
1.09,0.2
1.092,0.2
1.094,0.2
1.096,0.2
1.098,0.2
1.1,0
1.102,0
1.104,0
1.106,0
1.108,0
1.11,0
1.112,0
1.114,0
1.116,0
1.118,0
1.12,0
1.122,0
1.124,0
1.126,0
1.128,0
1.13,0
1.132,0
1.134,0
1.136,0
1.138,0
1.14,0
1.142,0
1.144,0
1.146,0
1.148,0
1.15,0
1.152,0
1.154,0
1.156,0
1.158,0
1.16,0
1.162,0
1.164,0
1.166,0
1.168,0
1.17,0
1.172,0
1.174,0
1.176,0
1.178,0
1.18,0
1.182,0
1.184,0
1.186,0
1.188,0
1.19,0
1.192,0
1.194,0
1.196,0
1.198,0
1.2,0
1.202,0
1.204,0
1.206,0
1.208,0
1.21,0
1.212,0
1.214,0
1.216,0
1.218,0
1.22,0
1.222,0
1.224,0
1.226,0
1.228,0
1.23,0
1.232,0
1.234,0
1.236,0
1.238,0
1.24,0
1.242,0
1.244,0
1.246,0
1.248,0
1.25,0
1.252,0
1.254,0
1.256,0
1.258,0
1.26,0
1.262,0
1.264,0
1.266,0
1.268,0
1.27,0
1.272,0
1.274,0
1.276,0
1.278,0
1.28,0
1.282,0
1.284,0
1.286,0
1.288,0
1.29,0
1.292,0
1.294,0
1.296,0
1.298,0
1.3,0
1.302,0
1.304,0
1.306,0
1.308,0
1.31,0
1.312,0
1.314,0
1.316,0
1.318,0
1.32,0
1.322,0
1.324,0
1.326,0
1.328,0
1.33,0
1.332,0
1.334,0
1.336,0
1.338,0
1.34,0
1.342,0
1.344,0
1.346,0
1.348,0
1.35,0
1.352,0
1.354,0
1.356,0
1.358,0
1.36,0
1.362,0
1.364,0
1.366,0
1.368,0
1.37,0
1.372,0
1.374,0
1.376,0
1.378,0
1.38,0
1.382,0
1.384,0
1.386,0
1.388,0
1.39,0
1.392,0
1.394,0
1.396,0
1.398,0
1.4,0
1.402,0
1.404,0
1.406,0
1.408,0
1.41,0
1.412,0
1.414,0
1.416,0
1.418,0
1.42,0
1.422,0
1.424,0
1.426,0
1.428,0
1.43,0
1.432,0
1.434,0
1.436,0
1.438,0
1.44,0
1.442,0
1.444,0
1.446,0
1.448,0
1.45,0
1.452,0
1.454,0
1.456,0
1.458,0
1.46,0
1.462,0
1.464,0
1.466,0
1.468,0
1.47,0
1.472,0
1.474,0
1.476,0
1.478,0
1.48,0
1.482,0
1.484,0
1.486,0
1.488,0
1.49,0
1.492,0
1.494,0
1.496,0
1.498,0
1.5,0
1.502,0
1.504,0
1.506,0
1.508,0
1.51,0
1.512,0
1.514,0
1.516,0
1.518,0
1.52,0
1.522,0
1.524,0
1.526,0
1.528,0
1.53,0
1.532,0
1.534,0
1.536,0
1.538,0
1.54,0
1.542,0
1.544,0
1.546,0
1.548,0
1.55,0
1.552,0
1.554,0
1.556,0
1.558,0
1.56,0
1.562,0
1.564,0
1.566,0
1.568,0
1.57,0
1.572,0
1.574,0
1.576,0
1.578,0
1.58,0
1.582,0
1.584,0
1.586,0
1.588,0
1.59,0
1.592,0
1.594,0
1.596,0
1.598,0
1.6,0
1.602,0
1.604,0
1.606,0
1.608,0
1.61,0
1.612,0
1.614,0
1.616,0
1.618,0
1.62,0
1.622,0
1.624,0
1.626,0
1.628,0
1.63,0
1.632,0
1.634,0
1.636,0
1.638,0
1.64,0
1.642,0
1.644,0
1.646,0
1.648,0
1.65,0
1.652,0
1.654,0
1.656,0
1.658,0
1.66,0
1.662,0
1.664,0
1.666,0
1.668,0
1.67,0
1.672,0
1.674,0
1.676,0
1.678,0
1.68,0
1.682,0
1.684,0
1.686,0
1.688,0
1.69,0
1.692,0
1.694,0
1.696,0
1.698,0
1.7,0
1.702,0
1.704,0
1.706,0
1.708,0
1.71,0
1.712,0
1.714,0
1.716,0
1.718,0
1.72,0
1.722,0
1.724,0
1.726,0
1.728,0
1.73,0
1.732,0
1.734,0
1.736,0
1.738,0
1.74,0
1.742,0
1.744,0
1.746,0
1.748,0
1.75,0
1.752,0
1.754,0
1.756,0
1.758,0
1.76,0
1.762,0
1.764,0
1.766,0
1.768,0
1.77,0
1.772,0
1.774,0
1.776,0
1.778,0
1.78,0
1.782,0
1.784,0
1.786,0
1.788,0
1.79,0
1.792,0
1.794,0
1.796,0
1.798,0
1.8,0
1.802,0
1.804,0
1.806,0
1.808,0
1.81,0
1.812,0
1.814,0
1.816,0
1.818,0
1.82,0
1.822,0
1.824,0
1.826,0
1.828,0
1.83,0
1.832,0
1.834,0
1.836,0
1.838,0
1.84,0
1.842,0
1.844,0
1.846,0
1.848,0
1.85,0
1.852,0
1.854,0
1.856,0
1.858,0
1.86,0
1.862,0
1.864,0
1.866,0
1.868,0
1.87,0
1.872,0
1.874,0
1.876,0
1.878,0
1.88,0
1.882,0
1.884,0
1.886,0
1.888,0
1.89,0
1.892,0
1.894,0
1.896,0
1.898,0
1.9,0
1.902,0
1.904,0
1.906,0
1.908,0
1.91,0
1.912,0
1.914,0
1.916,0
1.918,0
1.92,0
1.922,0
1.924,0
1.926,0
1.928,0
1.93,0
1.932,0
1.934,0
1.936,0
1.938,0
1.94,0
1.942,0
1.944,0
1.946,0
1.948,0
1.95,0
1.952,0
1.954,0
1.956,0
1.958,0
1.96,0
1.962,0
1.964,0
1.966,0
1.968,0
1.97,0
1.972,0
1.974,0
1.976,0
1.978,0
1.98,0
1.982,0
1.984,0
1.986,0
1.988,0
1.99,0
1.992,0
1.994,0
1.996,0
1.998,0
2,0
2.002,0
2.004,0
2.006,0
2.008,0
2.01,0
2.012,0
2.014,0
2.016,0
2.018,0
2.02,0
2.022,0
2.024,0
2.026,0
2.028,0
2.03,0
2.032,0
2.034,0
2.036,0
2.038,0
2.04,0
2.042,0
2.044,0
2.046,0
2.048,0
2.05,0
2.052,0
2.054,0
2.056,0
2.058,0
2.06,0
2.062,0
2.064,0
2.066,0
2.068,0
2.07,0
2.072,0
2.074,0
2.076,0
2.078,0
2.08,0
2.082,0
2.084,0
2.086,0
2.088,0
2.09,0
2.092,0
2.094,0
2.096,0
2.098,0
2.1,0
2.102,0
2.104,0
2.106,0
2.108,0
2.11,0
2.112,0
2.114,0
2.116,0
2.118,0
2.12,0
2.122,0
2.124,0
2.126,0
2.128,0
2.13,0
2.132,0
2.134,0
2.136,0
2.138,0
2.14,0
2.142,0
2.144,0
2.146,0
2.148,0
2.15,0
2.152,0
2.154,0
2.156,0
2.158,0
2.16,0
2.162,0
2.164,0
2.166,0
2.168,0
2.17,0
2.172,0
2.174,0
2.176,0
2.178,0
2.18,0
2.182,0
2.184,0
2.186,0
2.188,0
2.19,0
2.192,0
2.194,0
2.196,0
2.198,0
2.2,0
2.202,0
2.204,0
2.206,0
2.208,0
2.21,0
2.212,0
2.214,0
2.216,0
2.218,0
2.22,0
2.222,0
2.224,0
2.226,0
2.228,0
2.23,0
2.232,0
2.234,0
2.236,0
2.238,0
2.24,0
2.242,0
2.244,0
2.246,0
2.248,0
2.25,0
2.252,0
2.254,0
2.256,0
2.258,0
2.26,0
2.262,0
2.264,0
2.266,0
2.268,0
2.27,0
2.272,0
2.274,0
2.276,0
2.278,0
2.28,0
2.282,0
2.284,0
2.286,0
2.288,0
2.29,0
2.292,0
2.294,0
2.296,0
2.298,0
2.3,0
2.302,0
2.304,0
2.306,0
2.308,0
2.31,0
2.312,0
2.314,0
2.316,0
2.318,0
2.32,0
2.322,0
2.324,0
2.326,0
2.328,0
2.33,0
2.332,0
2.334,0
2.336,0
2.338,0
2.34,0
2.342,0
2.344,0
2.346,0
2.348,0
2.35,0
2.352,0
2.354,0
2.356,0
2.358,0
2.36,0
2.362,0
2.364,0
2.366,0
2.368,0
2.37,0
2.372,0
2.374,0
2.376,0
2.378,0
2.38,0
2.382,0
2.384,0
2.386,0
2.388,0
2.39,0
2.392,0
2.394,0
2.396,0
2.398,0
2.4,0
2.402,0
2.404,0
2.406,0
2.408,0
2.41,0
2.412,0
2.414,0
2.416,0
2.418,0
2.42,0
2.422,0
2.424,0
2.426,0
2.428,0
2.43,0
2.432,0
2.434,0
2.436,0
2.438,0
2.44,0
2.442,0
2.444,0
2.446,0
2.448,0
2.45,0
2.452,0
2.454,0
2.456,0
2.458,0
2.46,0
2.462,0
2.464,0
2.466,0
2.468,0
2.47,0
2.472,0
2.474,0
2.476,0
2.478,0
2.48,0
2.482,0
2.484,0
2.486,0
2.488,0
2.49,0
2.492,0
2.494,0
2.496,0
2.498,0
2.5,0
2.502,0
2.504,0
2.506,0
2.508,0
2.51,0
2.512,0
2.514,0
2.516,0
2.518,0
2.52,0
2.522,0
2.524,0
2.526,0
2.528,0
2.53,0
2.532,0
2.534,0
2.536,0
2.538,0
2.54,0
2.542,0
2.544,0
2.546,0
2.548,0
2.55,0
2.552,0
2.554,0
2.556,0
2.558,0
2.56,0
2.562,0
2.564,0
2.566,0
2.568,0
2.57,0
2.572,0
2.574,0
2.576,0
2.578,0
2.58,0
2.582,0
2.584,0
2.586,0
2.588,0
2.59,0
2.592,0
2.594,0
2.596,0
2.598,0
2.6,0
2.602,0
2.604,0
2.606,0
2.608,0
2.61,0
2.612,0
2.614,0
2.616,0
2.618,0
2.62,0
2.622,0
2.624,0
2.626,0
2.628,0
2.63,0
2.632,0
2.634,0
2.636,0
2.638,0
2.64,0
2.642,0
2.644,0
2.646,0
2.648,0
2.65,0
2.652,0
2.654,0
2.656,0
2.658,0
2.66,0
2.662,0
2.664,0
2.666,0
2.668,0
2.67,0
2.672,0
2.674,0
2.676,0
2.678,0
2.68,0
2.682,0
2.684,0
2.686,0
2.688,0
2.69,0
2.692,0
2.694,0
2.696,0
2.698,0
2.7,0
2.702,0
2.704,0
2.706,0
2.708,0
2.71,0
2.712,0
2.714,0
2.716,0
2.718,0
2.72,0
2.722,0
2.724,3.92762
2.726,3.92763
2.728,3.92764
2.73,3.92764
2.732,3.9275
2.734,3.92753
2.736,3.92732
2.738,3.92704
2.74,3.92672
2.742,3.92636
2.744,3.92528
2.746,3.92487
2.748,3.92353
2.75,3.92205
2.752,3.92047
2.754,3.91882
2.756,3.91712
2.758,3.91537
2.76,3.91175
2.762,3.91
2.764,3.90609
2.766,3.90206
2.768,3.89794
2.77,3.89644
2.772,3.8893
2.774,3.88504
2.776,3.88073
2.778,3.87639
2.78,3.86851
2.782,3.86423
2.784,3.85608
2.786,3.84785
2.788,3.84374
2.79,3.83525
2.792,3.82669
2.794,3.81806
2.796,3.80937
2.798,3.80552
2.8,3.79647
2.802,3.78734
2.804,3.77812
2.806,3.76881
2.808,3.75938
2.81,3.74983
2.812,3.74015
2.814,3.73033
2.816,3.72035
2.818,3.71022
2.82,3.69991
2.822,3.68944
2.824,3.68505
2.826,3.67391
2.828,3.6626
2.83,3.65113
2.832,3.646
2.834,3.63387
2.836,3.62818
2.838,3.61544
2.84,3.60256
2.842,3.5963
2.844,3.58957
2.846,3.57569
2.848,3.56853
2.85,3.56097
2.852,3.54621
2.854,3.53828
2.856,3.53
2.858,3.52138
2.86,3.51244
2.862,3.51004
2.864,3.50023
2.866,3.49021
2.868,3.48676
2.87,3.47606
2.872,3.4652
2.874,3.46097
2.876,3.45626
2.878,3.45114
2.88,3.43906
2.882,3.43357
2.884,3.42775
2.886,3.42164
2.888,3.41526
2.89,3.41507
2.892,3.40799
2.894,3.40077
2.896,3.39968
2.898,3.39196
2.9,3.39034
2.902,3.38224
2.904,3.38021
2.906,3.37786
2.908,3.37525
2.91,3.37241
2.912,3.36938
2.914,3.36619
2.916,3.36285
2.918,3.36499
2.92,3.36126
2.922,3.36291
2.924,3.35891
2.926,3.3602
2.928,3.36125
2.93,3.35697
2.932,3.35783
2.934,3.35853
2.936,3.3591
2.938,3.35955
2.94,3.36466
2.942,3.36487
2.944,3.36503
2.946,3.36966
2.948,3.36971
2.95,3.3741
2.952,3.3741
2.954,-3.37832
2.956,-3.38241
2.958,-3.3903
2.96,-3.39419
2.962,-3.39805
2.964,-3.40542
2.966,-3.41261
2.968,-3.41646
2.97,-3.42655
2.972,-3.43346
2.974,-3.44302
2.976,-3.4499
2.978,-3.45916
2.98,-3.46829
2.982,-3.47924
2.984,-3.48991
2.986,-3.49901
2.988,-3.50936
2.99,-3.52052
2.992,-3.53078
2.994,-3.54142
2.996,-3.55191
2.998,-3.56229
3,-3.57211
3.002,-3.58171
3.004,-3.59115
3.006,-3.60047
3.008,-3.60789
3.01,-3.61509
3.012,-3.6221
3.014,-3.62897
3.016,-3.63245
3.018,-3.63567
3.02,-3.63454
3.022,-3.63761
3.024,-3.63553
3.026,-3.62771
3.028,-3.62534
3.03,-3.61634
3.032,-3.60009
3.034,-3.59064
3.036,-3.57295
3.038,-3.55473
3.04,-3.53595
3.042,-3.50734
3.044,-3.48784
3.046,-3.45742
3.048,-3.42631
3.05,-3.39443
3.052,-3.3617
3.054,-3.33988
3.056,-3.31664
3.058,-3.27956
3.06,-3.24142
3.062,-3.21522
3.064,-3.17399
3.066,-3.14517
3.068,-3.1145
3.07,-3.082
3.072,-3.06173
3.074,-3.02471
3.076,-3.00034
3.078,-2.97351
3.08,-2.94433
3.082,-2.91296
3.084,-2.87949
3.086,-2.85867
3.088,-2.8204
3.09,-2.79516
3.092,-2.7674
3.094,-2.73732
3.096,-2.71971
3.098,-2.68456
3.1,-2.66227
3.102,-2.63741
3.104,-2.61023
3.106,-2.58097
3.108,-2.54982
3.11,-2.53117
3.112,-2.50995
3.114,-2.48644
3.116,-2.44702
3.118,-2.4344
3.12,-2.40537
3.122,-2.3749
3.124,-2.35668
3.126,-2.33636
3.128,-2.31419
3.13,-2.2904
3.132,-2.26518
3.134,-2.25156
3.136,-2.2232
3.138,-2.20658
3.14,-2.1883
3.142,-2.16858
3.144,-2.1476
3.146,-2.12553
3.148,-2.11444
3.15,-2.10166
3.152,-2.07583
3.154,-2.06105
3.156,-2.04509
3.158,-2.0393
3.16,-2.02085
3.162,-2.01259
3.164,-2.00301
3.166,-1.98176
3.168,-1.98107
3.17,-1.96852
3.172,-1.95528
3.174,-1.95138
3.176,-1.93654
3.178,-1.931
3.18,-1.92455
3.182,-1.91732
3.184,-1.9186
3.186,1.90974
3.188,1.90933
3.19,1.90803
3.192,1.90599
3.194,1.90334
3.196,1.90018
3.198,1.90461
3.2,1.90038
3.202,1.90363
3.204,1.90627
3.206,1.90841
3.208,1.91014
3.21,1.91861
3.212,1.91954
3.214,1.92708
3.216,1.93415
3.218,1.94087
3.22,1.94732
3.222,1.95356
3.224,1.96562
3.226,1.97729
3.228,1.98307
3.23,1.99438
3.232,2.00552
3.234,2.02172
3.236,2.03269
3.238,2.0485
3.24,2.05952
3.242,2.07517
3.244,2.0908
3.246,2.11062
3.248,2.12639
3.25,2.14226
3.252,2.16196
3.254,2.18174
3.256,2.20163
3.258,2.22167
3.26,2.24486
3.262,2.26542
3.264,2.28881
3.266,2.3124
3.268,2.33623
3.27,2.3603
3.272,2.38461
3.274,2.41088
3.276,2.43744
3.278,2.463
3.28,2.49098
3.282,2.51846
3.284,2.5462
3.286,2.57467
3.288,2.60348
3.29,2.63261
3.292,2.66204
3.294,2.69174
3.296,2.72097
3.298,2.75151
3.3,2.781
3.302,2.80927
3.304,2.83968
3.306,2.86818
3.308,2.8993
3.31,2.92781
3.312,2.95353
3.314,2.98278
3.316,3.00841
3.318,3.03412
3.32,3.05985
3.322,3.08081
3.324,3.10175
3.326,3.12259
3.328,3.1432
3.33,3.15718
3.332,3.1709
3.334,3.17696
3.336,3.19039
3.338,3.18669
3.34,3.19127
3.342,3.18575
3.344,3.17946
3.346,3.1618
3.348,3.14319
3.35,3.12349
3.352,3.10253
3.354,3.06737
3.356,3.04422
3.358,3.00539
3.36,2.96493
3.362,2.92267
3.364,2.87845
3.366,2.84798
3.368,2.81459
3.37,2.77823
3.372,2.73887
3.374,2.69649
3.376,2.66842
3.378,2.63633
3.38,2.61797
3.382,2.57703
3.384,2.55054
3.386,2.53741
3.388,2.50098
3.39,2.47871
3.392,2.45167
3.394,2.43803
3.396,2.40128
3.398,2.37873
3.4,2.35161
3.402,2.33786
3.404,2.30159
3.406,2.27944
3.408,2.25303
3.41,2.22282
3.412,2.20616
3.414,2.16831
3.416,2.1446
3.418,2.1173
3.42,2.08682
3.422,2.06977
3.424,2.03286
3.426,2.00985
3.428,1.98376
3.43,1.95499
3.432,1.92387
3.434,1.90598
3.436,1.86996
3.438,1.84748
3.44,1.82257
3.442,1.79556
3.444,1.76672
3.446,1.75059
3.448,1.71785
3.45,1.69801
3.452,1.67618
3.454,-1.65263
3.456,-1.6276
3.458,-1.61454
3.46,-1.59934
3.462,-1.56946
3.464,-1.5517
3.466,-1.53248
3.468,-1.51202
3.47,-1.50265
3.472,-1.47948
3.474,-1.46744
3.476,-1.45394
3.478,-1.42774
3.48,-1.41266
3.482,-1.40771
3.484,-1.39013
3.486,-1.3827
3.488,-1.36335
3.49,-1.35411
3.492,-1.34382
3.494,-1.33265
3.496,-1.32073
3.498,-1.31796
3.5,-1.30436
3.502,-1.29985
3.504,-1.29437
3.506,-1.28808
3.508,-1.28111
3.51,-1.27356
3.512,-1.26553
3.514,-1.26561
3.516,-1.25645
3.518,-1.2553
3.52,-1.25346
3.522,-1.25104
3.524,-1.25586
3.526,-1.25225
3.528,-1.24835
3.53,-1.25155
3.532,-1.25413
3.534,-1.25623
3.536,-1.25793
3.538,-1.2593
3.54,-1.26697
3.542,-1.2677
3.544,-1.27458
3.546,-1.28107
3.548,-1.28725
3.55,-1.29321
3.552,-1.299
3.554,1.30467
3.556,1.31572
3.558,1.3265
3.56,1.33193
3.562,1.3475
3.564,1.35792
3.566,1.36833
3.568,1.37875
3.57,1.39374
3.572,1.40869
3.574,1.42366
3.576,1.43871
3.578,1.45386
3.58,1.47294
3.582,1.48851
3.584,1.50778
3.586,1.52724
3.588,1.54694
3.59,1.5669
3.592,1.58712
3.594,1.61045
3.596,1.63411
3.598,1.65814
3.6,1.68256
3.602,1.70739
3.604,1.7326
3.606,1.76011
3.608,1.7864
3.61,1.81467
3.612,1.84345
3.614,-1.87274
3.616,-1.90252
3.618,-1.93374
3.62,-1.96483
3.622,-1.99695
3.624,-2.02968
3.626,-2.06299
3.628,-2.09682
3.63,-2.13106
3.632,-2.16631
3.634,-2.20146
3.636,-2.23723
3.638,-2.27356
3.64,-2.30925
3.642,-2.34704
3.644,-2.38358
3.646,-2.4207
3.648,-2.45833
3.65,-2.49636
3.652,-2.53215
3.654,-2.57134
3.656,-2.6044
3.658,-2.64157
3.66,-2.67895
3.662,-2.71239
3.664,-2.74614
3.666,-2.78007
3.668,-2.81404
3.67,-2.84251
3.672,-2.87105
3.674,-2.89952
3.676,-2.92112
3.678,-2.9426
3.68,-2.95616
3.682,-2.97759
3.684,-2.98977
3.686,-2.99224
3.688,-2.99411
3.69,-2.9952
3.692,-2.99528
3.694,-2.98279
3.696,-2.95707
3.698,-2.94285
3.7,-2.90033
3.702,-2.87044
3.704,-2.83868
3.706,-2.7896
3.708,-2.75444
3.71,-2.70032
3.712,-2.66087
3.714,-2.61837
3.716,-2.57268
3.718,-2.52372
3.72,-2.4899
3.722,-2.4517
3.724,-2.4092
3.726,-2.3817
3.728,-2.3489
3.73,-2.3111
3.732,-2.28807
3.734,-2.25919
3.736,-2.22491
3.738,-2.18563
3.74,-2.16134
3.742,-2.1313
3.744,-2.09605
3.746,-2.05608
3.748,-2.0312
3.75,-2.0009
3.752,-1.96574
3.754,-1.92623
3.756,-1.90181
3.758,-1.85353
3.76,-1.82109
3.762,-1.78454
3.764,-1.7628
3.766,-1.71806
3.768,-1.68881
3.77,-1.63776
3.772,-1.60272
3.774,-1.58227
3.776,-1.54019
3.778,-1.49593
3.78,-1.46699
3.782,-1.43502
3.784,-1.38363
3.786,1.36468
3.788,1.32582
3.79,1.30157
3.792,1.25854
3.794,1.23038
3.796,1.20008
3.798,1.16794
3.8,1.13426
3.802,1.09928
3.804,1.07814
3.806,1.04014
3.808,1.01611
3.81,0.990397
3.812,0.96328
3.814,0.934988
3.816,0.919457
3.818,0.888442
3.82,0.87024
3.822,0.837375
3.824,0.817312
3.826,0.796062
3.828,0.773828
3.83,0.763142
3.832,0.738584
3.834,0.725564
3.836,0.699446
3.838,0.684801
3.84,0.669111
3.842,0.652554
3.844,0.635283
3.846,0.61743
3.848,0.609773
3.85,0.590364
3.852,0.581063
3.854,0.570748
3.856,0.559588
3.858,0.547727
3.86,0.535287
3.862,0.53173
3.864,0.517815
3.866,0.512678
3.868,0.497777
3.87,0.491527
3.872,0.484535
3.874,0.476927
3.876,0.476949
3.878,0.467881
3.88,0.466333
3.882,0.456275
3.884,0.453607
3.886,0.450242
3.888,0.446294
3.89,0.441859
3.892,0.443857
3.894,0.438281
3.896,0.439013
3.898,0.432669
3.9,0.432498
3.902,0.431775
3.904,0.430594
3.906,0.429034
3.908,0.432828
3.91,0.430412
3.912,0.43322
3.914,0.430247
3.916,0.432365
3.918,0.434081
3.92,0.435471
3.922,0.436597
3.924,0.442143
3.926,0.442722
3.928,0.44759
3.93,0.447859
3.932,0.452285
3.934,0.456478
3.936,0.460496
3.938,-0.464389
