"Time","input"
0.498,0
0.5,0
0.502,0
0.504,0
0.506,0
0.508,0
0.51,0
0.512,0
0.514,0
0.516,0
0.518,0
0.52,0
0.522,0
0.524,0
0.526,0
0.528,0
0.53,0
0.532,0
0.534,0
0.536,0
0.538,0
0.54,0
0.542,0
0.544,0
0.546,0
0.548,0
0.55,0
0.552,0
0.554,0
0.556,0
0.558,0
0.56,0
0.562,0
0.564,0
0.566,0
0.568,0
0.57,0
0.572,0
0.574,0
0.576,0
0.578,0
0.58,0
0.582,0
0.584,0
0.586,0
0.588,0
0.59,0
0.592,0
0.594,0
0.596,0
0.598,0
0.6,0
0.602,0
0.604,0
0.606,0
0.608,0
0.61,0
0.612,0
0.614,0
0.616,0
0.618,0
0.62,0
0.622,0
0.624,0
0.626,0
0.628,0
0.63,0
0.632,0
0.634,0
0.636,0
0.638,0
0.64,0
0.642,0
0.644,0
0.646,0
0.648,0
0.65,0
0.652,0
0.654,0
0.656,0
0.658,0
0.66,0
0.662,0
0.664,0
0.666,0
0.668,0
0.67,0
0.672,0
0.674,0
0.676,0
0.678,0
0.68,0
0.682,0
0.684,0
0.686,0
0.688,0
0.69,0
0.692,0
0.694,0
0.696,0
0.698,0
0.7,0
0.702,0
0.704,0
0.706,0
0.708,0
0.71,0
0.712,0
0.714,0
0.716,0
0.718,0
0.72,0
0.722,0
0.724,0
0.726,0
0.728,0
0.73,0
0.732,0
0.734,0
0.736,0
0.738,0
0.74,0
0.742,0
0.744,0
0.746,0
0.748,0
0.75,0
0.752,0
0.754,0
0.756,0
0.758,0
0.76,0
0.762,0
0.764,0
0.766,0
0.768,0
0.77,0
0.772,0
0.774,0
0.776,0
0.778,0
0.78,0
0.782,0
0.784,0
0.786,0
0.788,0
0.79,0
0.792,0
0.794,0
0.796,0
0.798,0
0.8,0
0.802,0
0.804,0
0.806,0
0.808,0
0.81,0
0.812,0
0.814,0
0.816,0
0.818,0
0.82,0
0.822,0
0.824,0
0.826,0
0.828,0
0.83,0
0.832,0
0.834,0
0.836,0
0.838,0
0.84,0
0.842,0
0.844,0
0.846,0
0.848,0
0.85,0
0.852,0
0.854,0
0.856,0
0.858,0
0.86,0
0.862,0
0.864,0
0.866,0
0.868,0
0.87,0
0.872,0
0.874,0
0.876,0
0.878,0
0.88,0
0.882,0
0.884,0
0.886,0
0.888,0
0.89,0
0.892,0
0.894,0
0.896,0
0.898,0
0.9,0
0.902,0
0.904,0
0.906,0
0.908,0
0.91,0
0.912,0
0.914,0
0.916,0
0.918,0
0.92,0
0.922,0
0.924,0
0.926,0
0.928,0
0.93,0
0.932,0
0.934,0
0.936,0
0.938,0
0.94,0
0.942,0
0.944,0
0.946,0
0.948,0
0.95,0
0.952,0
0.954,0
0.956,0
0.958,0
0.96,0
0.962,0
0.964,0
0.966,0
0.968,0
0.97,0
0.972,0
0.974,0
0.976,0
0.978,0
0.98,0
0.982,0
0.984,0
0.986,0
0.988,0
0.99,0
0.992,0
0.994,0
0.996,0
0.998,0
1,0.2
1.002,0.2
1.004,0.2
1.006,0.2
1.008,0.2
1.01,0.2
1.012,0.2
1.014,0.2
1.016,0.2
1.018,0.2
1.02,0.2
1.022,0.2
1.024,0.2
1.026,0.2
1.028,0.2
1.03,0.2
1.032,0.2
1.034,0.2
1.036,0.2
1.038,0.2
1.04,0.2
1.042,0.2
1.044,0.2
1.046,4.12762
1.048,4.12763
1.05,4.12764
1.052,4.12764
1.054,4.1275
1.056,4.12728
1.058,4.12734
1.06,4.12707
1.062,4.12622
1.064,4.12584
1.066,4.12543
1.068,4.12417
1.07,4.12275
1.072,4.12122
1.074,4.1196
1.076,4.11792
1.078,4.1162
1.08,4.11264
1.082,4.1109
1.084,4.10704
1.086,4.10305
1.088,4.09897
1.09,4.09482
1.092,4.09062
1.094,4.08637
1.096,4.07888
1.098,4.07468
1.1,3.86687
1.102,3.86273
1.104,3.85466
1.106,3.8465
1.108,3.84253
1.11,3.83411
1.112,3.82563
1.114,3.81708
1.116,3.80847
1.118,3.79977
1.12,3.79099
1.122,3.78211
1.124,3.77312
1.126,3.76401
1.128,3.75476
1.13,3.74538
1.132,3.73585
1.134,3.72616
1.136,3.71631
1.138,3.70627
1.14,3.69606
1.142,3.68565
1.144,3.67505
1.146,3.66425
1.148,3.65324
1.15,3.64203
1.152,3.63725
1.154,3.62529
1.156,3.61315
1.158,3.60761
1.16,3.59478
1.162,3.58179
1.164,3.57556
1.166,3.56883
1.168,3.55475
1.17,3.54753
1.172,3.53988
1.174,3.53184
1.176,3.52343
1.178,3.51469
1.18,3.50565
1.182,3.49631
1.184,3.48671
1.186,3.47686
1.188,3.46677
1.19,3.46337
1.192,3.45255
1.194,3.44843
1.196,3.4438
1.198,3.43201
1.2,3.4269
1.202,3.4214
1.204,3.41556
1.206,3.40942
1.208,3.40301
1.21,3.39636
1.212,3.3895
1.214,3.38887
1.216,3.38139
1.218,3.3801
1.22,3.37217
1.222,3.37038
1.224,3.36824
1.226,3.35973
1.228,3.35728
1.23,3.35457
1.232,3.35165
1.234,3.35432
1.236,3.35085
1.238,3.34726
1.24,3.34916
1.242,3.34525
1.244,3.34673
1.246,3.34259
1.248,3.34376
1.25,3.34471
1.252,3.34548
1.254,3.3461
1.256,3.34661
1.258,3.34702
1.26,3.34735
1.262,3.34761
1.264,3.35248
1.266,3.35258
1.268,3.35713
1.27,3.35716
1.272,3.3615
1.274,-3.3657
1.276,-3.36981
1.278,-3.37383
1.28,-3.38159
1.282,-3.38549
1.284,-3.39291
1.286,-3.40016
1.288,-3.40729
1.29,-3.41434
1.292,-3.42133
1.294,-3.43102
1.296,-3.4405
1.298,-3.44983
1.3,-3.45908
1.302,-3.46827
1.304,-3.47911
1.306,-3.48976
1.308,-3.50028
1.31,-3.51159
1.312,-3.52207
1.314,-3.53292
1.316,-3.54363
1.318,-3.55425
1.32,-3.56431
1.322,-3.57415
1.324,-3.58386
1.326,-3.59345
1.328,-3.60116
1.33,-3.60865
1.332,-3.61335
1.334,-3.62075
1.336,-3.62468
1.338,-3.62837
1.34,-3.62765
1.342,-3.62658
1.344,-3.62519
1.346,-3.6235
1.348,-3.61555
1.35,-3.60718
1.352,-3.59145
1.354,-3.58264
1.356,-3.56548
1.358,-3.54779
1.36,-3.52066
1.362,-3.50229
1.364,-3.4734
1.366,-3.44382
1.368,-3.41351
1.37,-3.38238
1.372,-3.35035
1.374,-3.31734
1.376,-3.29558
1.378,-3.25963
1.38,-3.22251
1.382,-3.1974
1.384,-3.15696
1.386,-3.12899
1.388,-3.09905
1.39,-3.06717
1.392,-3.03339
1.394,-3.01207
1.396,-2.97365
1.398,-2.94811
1.4,-2.92006
1.402,-2.88963
1.404,-2.85698
1.406,-2.83698
1.408,-2.81399
1.41,-2.77358
1.412,-2.74641
1.414,-2.71683
1.416,-2.69972
1.418,-2.66491
1.42,-2.64296
1.422,-2.61838
1.424,-2.59142
1.426,-2.56234
1.428,-2.53132
1.43,-2.51283
1.432,-2.47758
1.434,-2.45513
1.436,-2.4305
1.438,-2.40394
1.44,-2.38941
1.442,-2.35872
1.444,-2.34031
1.446,-2.30641
1.448,-2.28496
1.45,-2.26178
1.452,-2.25013
1.454,-2.22329
1.456,-2.19539
1.458,-2.17923
1.46,-2.16135
1.462,-2.14197
1.464,-2.12128
1.466,-2.11154
1.468,-2.08803
1.47,-2.07554
1.472,-2.04992
1.474,-2.03535
1.476,-2.01959
1.478,-2.014
1.48,-1.99567
1.482,-1.98756
1.484,-1.96737
1.486,-1.95739
1.488,-1.94634
1.49,-1.93438
1.492,-1.93177
1.494,-1.91785
1.496,-1.91327
1.498,-1.90761
1.5,1.90107
1.502,1.89376
1.504,1.89495
1.506,1.88604
1.508,1.88557
1.51,1.88422
1.512,1.88214
1.514,1.87946
1.516,1.87627
1.518,1.87266
1.52,1.87661
1.522,1.87981
1.524,1.8824
1.526,1.8845
1.528,1.8862
1.53,1.88758
1.532,1.89564
1.534,1.89637
1.536,1.90363
1.538,1.9105
1.54,1.91706
1.542,1.92953
1.544,-1.93556
1.546,-1.94733
1.548,-1.95314
1.55,1.9645
1.552,1.97569
1.554,1.98676
1.556,2.00282
1.558,2.01866
1.56,2.02968
1.562,2.04535
1.564,2.06099
1.566,2.07665
1.568,2.09643
1.57,2.11232
1.572,2.13206
1.574,2.15188
1.576,2.17181
1.578,2.1919
1.58,2.21216
1.582,2.23547
1.584,2.25895
1.586,2.28017
1.588,2.30393
1.59,2.32793
1.592,2.35415
1.594,2.3789
1.596,2.40547
1.598,2.43235
1.6,2.45953
1.602,2.48702
1.604,2.51479
1.606,2.54339
1.608,2.57234
1.61,2.60163
1.612,2.63124
1.614,2.66114
1.616,2.69128
1.618,2.72082
1.62,2.75069
1.622,2.78086
1.624,2.81126
1.626,2.83996
1.628,2.86894
1.63,2.89816
1.632,2.92756
1.634,2.95704
1.636,2.98311
1.638,3.00932
1.64,3.03558
1.642,3.06179
1.644,3.08302
1.646,3.10421
1.648,3.11955
1.65,3.14091
1.652,3.15534
1.654,3.16239
1.656,3.17666
1.658,3.18233
1.66,3.17891
1.662,3.18398
1.664,3.17861
1.666,3.16224
1.668,3.14497
1.67,3.12668
1.672,3.1072
1.674,3.07384
1.676,3.05228
1.678,3.01535
1.68,2.97682
1.682,2.93653
1.684,2.89431
1.686,2.86565
1.688,2.8181
1.69,2.78474
1.692,2.74827
1.694,2.70865
1.696,2.68316
1.698,2.65353
1.7,2.61993
1.702,2.60019
1.704,2.5756
1.706,2.54647
1.708,2.51311
1.71,2.49366
1.712,2.4692
1.714,2.44015
1.716,2.42468
1.718,2.38626
1.72,2.36219
1.722,2.33367
1.724,2.31866
1.726,2.29861
1.728,2.25682
1.73,2.22959
1.732,2.21569
1.734,2.18016
1.736,2.15862
1.738,2.13322
1.74,2.10442
1.742,2.07261
1.744,2.05434
1.746,2.0164
1.748,1.99244
1.75,1.96552
1.752,1.93602
1.754,1.91965
1.756,1.88485
1.758,1.86352
1.76,1.83962
1.762,1.81347
1.764,1.78538
1.766,1.7556
1.768,1.73859
1.77,1.70515
1.772,1.68466
1.774,-1.66225
1.776,-1.6517
1.778,-1.62538
1.78,-1.59795
1.782,-1.58258
1.784,-1.5654
1.786,-1.54668
1.788,-1.52664
1.79,-1.50546
1.792,-1.48332
1.794,-1.47231
1.796,-1.45969
1.798,-1.43413
1.8,-1.41969
1.802,-1.40417
1.804,-1.39878
1.806,-1.3809
1.808,-1.37316
1.81,-1.36413
1.812,-1.34367
1.814,-1.33326
1.816,-1.32199
1.818,-1.31987
1.82,-1.30673
1.822,-1.30269
1.824,-1.28823
1.826,-1.2828
1.828,-1.27655
1.83,-1.27851
1.832,-1.27056
1.834,-1.26219
1.836,-1.26191
1.838,-1.26078
1.84,-1.25085
1.842,-1.24883
1.844,-1.25407
1.846,-1.25072
1.848,-1.24704
1.85,-1.25049
1.852,-1.25328
1.854,-1.25553
1.856,-1.25736
1.858,-1.25885
1.86,-1.26005
1.862,-1.26102
1.864,-1.26821
1.866,-1.27493
1.868,-1.2813
1.87,-1.28739
1.872,-1.29328
1.874,-1.29902
1.876,1.31017
1.878,1.31566
1.88,1.32641
1.882,1.33698
1.884,1.34745
1.886,1.35787
1.888,1.37298
1.89,1.38343
1.892,1.39838
1.894,1.41333
1.896,1.42832
1.898,1.44341
1.9,1.45862
1.902,1.47772
1.904,1.49336
1.906,1.51268
1.908,1.5322
1.91,1.55195
1.912,1.57197
1.914,1.59516
1.916,1.61595
1.918,1.63964
1.92,1.66371
1.922,1.68817
1.924,1.71303
1.926,1.74028
1.928,1.76622
1.93,1.79424
1.932,1.82277
1.934,1.85182
1.936,-1.88138
1.938,-1.91141
1.94,-1.94281
1.942,-1.97484
1.944,-2.00696
1.946,-2.0398
1.948,-2.07321
1.95,-2.10717
1.952,-2.14205
1.954,-2.17697
1.956,-2.21254
1.958,-2.2487
1.96,-2.28539
1.962,-2.32132
1.964,-2.35941
1.966,-2.39614
1.968,-2.43342
1.97,-2.47117
1.972,-2.5093
1.974,-2.5451
1.976,-2.5814
1.978,-2.61813
1.98,-2.65515
1.982,-2.68854
1.984,-2.72647
1.986,-2.7599
1.988,-2.78865
1.99,-2.82292
1.992,-2.85147
1.994,-2.88006
1.996,-2.90211
1.998,-2.93097
2,-2.95212
2.002,-2.96521
2.004,-2.978
2.006,-2.99031
2.008,-2.99262
2.01,-3.00415
2.012,-2.99381
2.014,-2.9826
2.016,-2.97032
2.018,-2.95678
2.02,-2.92886
2.022,-2.89948
2.024,-2.85421
2.026,-2.82218
2.028,-2.7725
2.03,-2.73688
2.032,-2.68201
2.034,-2.64193
2.036,-2.59872
2.038,-2.55225
2.04,-2.52071
2.042,-2.4848
2.044,-2.44461
2.046,-2.40022
2.048,-2.37097
2.05,-2.33651
2.052,-2.29714
2.054,-2.27267
2.056,-2.24243
2.058,-2.20688
2.06,-2.18598
2.062,-2.13951
2.064,-2.10863
2.066,-2.09206
2.068,-2.04986
2.07,-2.02294
2.072,-1.99082
2.074,-1.95403
2.076,-1.91307
2.078,-1.88731
2.08,-1.83788
2.082,-1.80438
2.084,-1.78544
2.086,-1.74305
2.088,-1.69773
2.09,-1.66795
2.092,-1.63443
2.094,-1.59764
2.096,-1.558
2.098,-1.51587
2.1,-1.48891
2.102,-1.44153
2.104,-1.4097
2.106,1.37527
2.108,1.33858
2.11,1.31638
2.112,1.27496
2.114,1.24832
2.116,1.21931
2.118,1.18828
2.12,1.15552
2.122,1.12132
2.124,1.0859
2.126,1.06436
2.128,1.02607
2.13,1.00175
2.132,0.975819
2.134,0.948532
2.136,0.920115
2.138,0.904456
2.14,0.873394
2.142,0.855136
2.144,0.835373
2.146,0.814352
2.148,0.792285
2.15,0.769355
2.152,0.745721
2.154,0.733625
2.156,0.708151
2.158,0.69417
2.16,0.679031
2.162,0.651582
2.164,0.635491
2.166,0.629627
2.168,0.611411
2.17,0.592787
2.172,0.584295
2.174,0.57466
2.176,0.564072
2.178,0.55269
2.18,0.540652
2.182,0.528072
2.184,0.515051
2.186,0.510836
2.188,0.496581
2.19,0.491013
2.192,0.4846
2.194,0.477482
2.196,0.469776
2.198,0.469672
2.2,0.460558
2.202,0.458932
2.204,0.448865
2.206,0.446154
2.208,0.442761
2.21,0.438798
2.212,0.441287
2.214,0.436038
2.216,0.430513
2.218,0.431267
2.22,0.431312
2.222,0.430769
2.224,0.423701
2.226,0.428509
2.228,0.426709
2.23,0.424632
2.232,0.427818
2.234,0.425072
2.236,0.427455
2.238,0.429385
2.24,0.430949
2.242,0.432215
2.244,0.433241
2.246,0.434072
2.248,0.439239
2.25,0.439649
2.252,0.444263
2.254,0.448592
2.256,0.452706
2.258,0.456663
2.26,-0.460506
2.262,-0.464271
2.264,-0.471586
2.266,-0.475248
2.268,-0.482327
2.27,-0.489321
2.272,-0.496285
2.274,-0.503262
2.276,-0.513222
2.278,-0.520366
2.28,-0.530351
2.282,-0.537801
2.284,-0.54796
2.286,-0.558275
2.288,-0.568782
2.29,-0.579502
2.292,-0.59264
2.294,-0.604001
2.296,-0.617624
2.298,-0.629686
2.3,-0.643873
2.302,-0.65845
2.304,-0.673432
2.306,-0.690412
2.308,-0.706486
2.31,-0.722957
2.312,-0.741204
2.314,-0.760055
2.316,-0.77952
2.318,-0.799598
2.32,-0.82028
2.322,-0.84155
2.324,-0.864266
2.326,-0.887818
2.328,-0.911547
2.33,-0.936374
2.332,-0.962012
2.334,-0.988436
2.336,-1.01595
2.338,-1.04433
2.34,-1.07353
2.342,-1.10371
2.344,-1.13446
2.346,-1.16619
2.348,-1.19884
2.35,-1.23236
2.352,-1.26631
2.354,-1.302
2.356,-1.33777
2.358,-1.37464
2.36,-1.41256
2.362,-1.45146
2.364,-1.49124
2.366,-1.53064
2.368,-1.57265
2.37,-1.61382
2.372,-1.65608
2.374,1.69933
2.376,1.74347
2.378,1.78629
2.38,1.83262
2.382,1.87706
2.384,1.92248
2.386,1.96878
2.388,2.01582
2.39,2.06346
2.392,2.10818
2.394,2.15378
2.396,2.20011
2.398,2.24701
2.4,2.28987
2.402,2.33824
2.404,2.38167
2.406,2.42553
2.408,2.46398
2.41,2.50895
2.412,2.54103
2.414,2.58043
2.416,2.61967
2.418,2.65103
2.42,2.67423
2.422,2.70595
2.424,2.71901
2.426,2.74145
2.428,2.75298
2.43,2.7638
2.432,2.76237
2.434,2.74797
2.436,2.74516
2.438,2.71416
2.44,2.68172
2.442,2.64758
2.444,2.59587
2.446,2.54214
2.448,2.48612
2.45,2.42753
2.452,2.36611
2.454,2.30162
2.456,2.23383
2.458,2.18273
2.46,2.12711
2.462,2.08782
2.464,2.04281
2.466,1.99224
2.468,1.93631
2.47,1.89708
2.472,1.87339
2.474,1.84211
2.476,1.80387
2.478,1.78116
2.48,1.75085
2.482,1.71368
2.484,1.67028
2.486,1.64299
2.488,1.60885
2.49,1.56863
2.492,1.5443
2.494,1.51332
2.496,1.47649
2.498,1.43451
2.5,1.38797
2.502,1.35798
2.504,1.30242
2.506,1.26422
2.508,1.24182
2.51,1.19433
2.512,1.14391
2.514,1.11039
2.516,-1.07307
2.518,-1.0325
2.52,-0.989156
2.522,-0.961977
2.524,-0.912924
2.526,-0.880493
2.528,-0.845291
2.53,-0.807764
2.532,-0.768303
2.534,-0.727254
2.536,-0.684922
2.538,-0.65833
2.54,-0.612946
2.542,-0.583477
2.544,-0.552302
2.546,-0.503882
2.548,-0.471492
2.55,-0.453547
2.552,-0.418224
2.554,-0.382504
2.556,-0.34656
2.558,-0.325137
2.56,-0.288057
2.562,-0.265461
2.564,-0.241932
2.566,-0.2177
2.568,-0.192968
2.57,-0.16791
2.572,-0.142685
2.574,-0.117429
2.576,-0.0922653
2.578,-0.0797501
2.58,-0.0540551
2.582,-0.040876
2.584,-0.0152191
2.586,-0.00191056
2.588,0.0118457
2.59,0.0258925
2.592,0.0510948
2.594,0.0535424
2.596,0.0677893
2.598,0.0818619
2.6,0.0956796
2.602,0.109171
2.604,0.112451
2.606,0.12601
2.608,0.138989
2.61,0.14207
2.612,0.145595
2.614,0.158277
2.616,0.161392
2.618,0.164687
2.62,0.168058
2.622,0.171417
2.624,0.174686
2.626,0.177798
2.628,13.4562
2.63,11.5103
2.632,14.3944
2.634,15.3352
2.636,21.3361
2.638,19.4085
2.64,20.6665
2.642,22.527
2.644,16.027
2.646,17.4812
2.648,16.9998
2.65,13.9207
2.652,12.943
2.654,9.12152
2.656,10.1
2.658,10.2115
2.66,3.81386
2.662,5.32873
2.664,2.09625
2.666,2.95361
2.668,1.51272
2.67,2.17252
2.672,0.0271591
2.674,0.0271767
2.676,0.0270851
2.678,0.0271543
2.68,0.0275863
2.682,0.0285293
2.684,0.0300898
2.686,0.0323414
2.688,0.0353326
2.69,0.0390924
2.692,0.041804
2.694,0.0474922
2.696,0.0519894
2.698,0.0575829
2.7,0.0664035
2.702,0.0738118
2.704,0.082329
2.706,0.0919411
2.708,0.102627
2.71,0.114361
2.712,0.124838
2.714,0.139126
2.716,0.152022
2.718,0.168715
2.72,0.183913
2.722,0.2005
2.724,0.218437
2.726,0.237677
2.728,0.258175
2.73,0.279882
2.732,0.302749
2.734,0.324345
2.736,0.350081
2.738,0.374397
2.74,0.400331
2.742,0.427819
2.744,0.456793
2.746,0.487184
2.748,0.518923
2.75,0.55194
2.752,0.583644
2.754,0.619796
2.756,0.654408
2.758,0.690741
2.76,0.728701
2.762,0.768191
2.764,0.809116
2.766,0.848555
2.768,0.892897
2.77,0.935395
2.772,0.982692
2.774,1.02782
2.776,1.07454
2.778,1.1227
2.78,1.16888
2.782,1.22045
2.784,1.26951
2.786,1.32389
2.788,1.37527
2.79,1.42805
2.792,-1.48207
2.794,-1.533
2.796,-1.58993
2.798,-1.64306
2.8,-1.69749
2.802,-1.75302
2.804,-1.80943
2.806,-1.86653
2.808,-1.91865
2.81,-1.97179
2.812,-2.0257
2.814,-2.08014
2.816,-2.12829
2.818,-2.18406
2.82,-2.23243
2.822,-2.27346
2.824,-2.32298
2.826,-2.3638
2.828,-2.39579
2.83,-2.43719
2.832,-2.46819
2.834,-2.4885
2.836,-2.50842
2.838,-2.52762
2.84,-2.53377
2.842,-2.53889
2.844,-2.52936
2.846,-2.51841
2.848,-2.49099
2.85,-2.46174
2.852,-2.41406
2.854,-2.34701
2.856,-2.29555
2.858,-2.2224
2.86,-2.14633
2.862,-2.08723
2.864,-2.00322
2.866,-1.95833
2.868,-1.90776
2.87,-1.85153
2.872,-1.78967
2.874,-1.74506
2.876,-1.69365
2.878,-1.63578
2.88,-1.59514
2.882,-1.57049
2.884,-1.53718
2.886,-1.51931
2.888,-1.49234
2.89,-1.45718
2.892,-1.39146
2.894,-1.36725
2.896,-1.33491
2.898,-1.29537
2.9,-1.24945
2.902,-1.22043
2.904,-1.18448
2.906,-1.12026
2.908,-1.07471
2.91,-1.04622
2.912,-1.01158
2.914,-0.950204
2.916,-0.907408
2.918,-0.860484
2.92,0.810042
2.922,0.777258
2.924,0.740108
2.926,0.699262
2.928,0.635424
2.93,0.590496
2.932,0.543271
2.934,0.51341
2.936,0.46133
2.938,0.427044
2.94,0.371882
2.942,0.334792
2.944,0.296003
2.946,0.255901
2.948,0.214829
2.95,0.173092
2.952,0.130965
2.954,0.0886919
2.956,0.0464949
2.958,0.0209682
2.96,-0.0218673
2.962,-0.0480324
2.964,-0.0905663
2.966,-0.116501
2.968,-0.157979
2.97,-0.182984
2.972,-0.208021
2.974,-0.232885
2.976,-0.257393
2.978,-0.281382
2.98,-0.304708
2.982,-0.327241
2.984,-0.348864
2.986,-0.356405
2.988,-0.377166
2.99,-0.396622
2.992,-0.414709
2.994,-0.419199
2.996,-0.423712
2.998,-0.439697
3,-0.44247
3.002,-0.444907
3.004,-18.4293
3.006,-21.7439
3.008,-18.8864
3.01,-21.6804
3.012,-25.2743
3.014,-25.1966
3.016,-22.6546
3.018,-22.5014
3.02,-28.3476
3.022,-23.0514
3.024,-19.7268
3.026,-17.206
3.028,-18.2275
3.03,-18.7397
3.032,-12.534
3.034,-16.8692
3.036,-17.4371
3.038,-12.0819
3.04,-13.4735
3.042,-9.71775
3.044,-8.31837
3.046,-3.9746
3.048,-3.72568
3.05,-4.35587
3.052,-4.84908
3.054,-1.2174
3.056,-2.87118
3.058,0.910607
3.06,1.56681
3.062,6.55129
3.064,7.07029
3.066,0.0136062
3.068,0.0143481
3.07,0.0143438
3.072,0.0135618
3.074,0.0119856
3.076,0.00961044
3.078,0.0064399
3.08,0.00496631
3.082,-0.000186069
3.084,-0.00352429
3.086,-0.00530956
3.088,-0.00856102
3.09,-0.0162102
3.092,-0.0249201
3.094,-0.0346612
3.096,-0.0454023
3.098,-0.0542865
3.1,-0.0675256
3.102,-0.0788134
3.104,-0.0943851
3.106,-0.107945
3.108,-0.122896
3.11,-0.139194
3.112,-0.156793
3.114,-0.175646
3.116,-0.195706
3.118,-0.216927
3.12,-0.239263
3.122,-0.262669
3.124,-0.287102
3.126,-0.309918
3.128,-0.337014
3.13,-0.362392
3.132,-0.389329
3.134,-0.420343
3.136,-0.449476
3.138,-0.480012
3.14,-0.51188
3.142,-0.545012
3.144,-0.581812
3.146,-0.61651
3.148,-0.654691
3.15,-0.690819
3.152,-0.728011
3.154,-0.766203
3.156,-0.807541
3.158,-0.846771
3.16,-0.886889
3.162,-0.927834
3.164,-0.969549
3.166,-1.00983
3.168,-1.05373
3.17,-1.09815
3.172,-1.1409
3.174,-1.18485
3.176,-1.22991
3.178,-1.27597
3.18,-1.32295
3.182,-1.37075
3.184,-1.41668
3.186,-1.46667
3.188,-1.51438
3.19,-1.56322
3.192,1.61306
3.194,1.66376
3.196,1.71189
3.198,1.76127
3.2,1.81547
3.202,1.89047
3.204,1.96736
3.206,2.03336
3.208,2.08027
3.21,2.11437
3.212,2.13825
3.214,2.1519
3.216,2.16027
3.218,2.16373
3.22,2.1633
3.222,2.16395
3.224,2.15863
3.226,2.15132
3.228,2.14759
3.23,2.14843
3.232,2.13844
3.234,2.13873
3.236,2.13338
3.238,2.1335
3.24,2.12783
3.242,2.12786
3.244,2.12789
3.246,2.12791
3.248,2.12793
3.25,2.13378
3.252,2.13382
3.254,2.13386
3.256,2.13968
3.258,2.14545
3.26,2.14555
3.262,2.14564
3.264,2.15141
3.266,2.14578
3.268,2.13996
3.27,2.13997
3.272,-2.13399
3.274,-2.134
3.276,-2.12792
3.278,-2.12177
3.28,-2.11557
3.282,-2.10933
3.284,-2.10307
3.286,-2.09026
3.288,-2.084
3.29,-2.07774
3.292,-2.06474
3.294,-2.05856
3.296,-2.04548
3.298,-2.03239
3.3,-2.02642
3.302,-2.01333
3.304,-2.00026
3.306,-1.98723
3.308,-1.97425
3.31,-1.96131
3.312,1.94843
3.314,1.93561
3.316,1.92285
3.318,1.91014
